0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Capital Expenditure on Academic Activities and Resources (excluding expenditure on buildings),,,
"Library ( Books, Journals and e-Resources only)","2332218 (Rupees Twenty Three Lakhs Thirty Two Thousand
Two Hundred and Eighteen Only)","2446558 (Rupees Twenty Four Lakhs Forty Six Thousand Five
Hundred and Fifty Eight Only)","1983781 (Rupees Ninteen Lakhs Eighty Three Thousand
Seven Hundred and Eighty One Only)"
New Equipment and software for Laboratories,"23481581 (Rupees Two Crores Thirty Four Lakhs Eighty One
Thousand Five Hundred and Eighty One Only)","16120058 (Rupees One Crore Sixty One Lakhs Twenty
Thousand and Fifty Eight Only)","23413881 (Rupees Two Crores Thirty Four Lakhs Thirteen
Thousand Eight Hundred and Eighty One Only)"
Engineering Workshops,"6817281 (Rupees Sixty Eight Lakhs Seventeen Thousand Two
Hundred and Eighty One only)","5042581 (Rupees Fifty Lakhs Forty Two Thousand Five
Hundred and Eighty One Only)","5726355 (Rupees Fifty Seven Lakhs Twenty Six Thousand
Three Hundred and Fifty Five Only)"
"Other expenditure on creation of Capital Assets (For setting up
classrooms, seminar hall, conference hall , library, Lab, Engg
workshops excluding expenditure on Land and Building)","65080054 (Rupees Six Crores Fifty Lakhs Eighty Thousand
and Fifty Four Only)","68152393 (Rupees Six Crores Eighty One Lakhs Fifty Two
Thousand Three Hundred and Ninty Three Only)","89678081 (Rupees Eight Crores Ninty Six Lakhs Seventy Eight
Thousand and Eighty One only)"
