0,1,2,3
Total no. of Sponsored Projects,54,52,55
Total no. of Funding Agencies,54,32,43
Total Amount Received (Amount in Rupees),2378117,78599314,67624000
Amount Received in Words,"Rupees Twenty Three Lakhs Seventy Eight Thousand One
Hundred and Seventeen Only","Rupees Seven Crores Eighty Five Lakhs Ninty Nine Thousand
Three Hundred and Fourteen Only","Rupees Six Crores Seventy Six Lakhs Twenty Four Thousand
Only"
