0,1,2,3,4,5,6,7
2018-19,204,112,2019-20,81,24,"420000(Four Lakhs
and Twenty Thousand
only)",0
2019-20,120,86,2020-21,54,19,"420000(Four Lakhs
and Twenty Thousand
only)",0
