0,1,2,3
Total Amount Received (Amount in Rupees),24750355,14595299,21470631
Amount Received in Words,"Two Crores Forty Seven Lakhs Fifty Thousand Three Hundred
Fifty Five only","One Crore Forty Five Lakhs Ninety Five Thousand Two
Hundred Ninety Nine Only","Two Crores Fourteen Lakhs Seventy Thousand Six Hundred
Thirty One Only"
