0,1,2,3,4,5,6,7
2018-19,582,508,2019-20,489,368,"750000(RUPEESSEVEN
LAKHS AND
FIFTY THOUSAND
ONLY)",22
2019-20,582,463,2020-21,443,335,"700000(RUPEESSEVEN
LAKHS ONLY)",27
