0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Operational Expenditure,,,
Salaries (Teaching and Non Teaching staff),"1255619756 (RUPEES ONE HUNDRED AND TWENTY FIVE
CRORES FIFTY SIX LAKHS NINETEEN THOUSAND SEVEN
HUNDRED AND FIFTY SIX ONLY)","1111999273 (RUPEES ONE HUNDRED AND ELEVEN
CRORES NINETEEN LAKHS NINETY NINE THOUSAND
TWO HUNDRED AND SEVENTY THREE ONLY)","1147453335 (RUPEES ONE HUNDRED AND FOURTEEN
CRORES SEVENTY FOUR LAKHS FIFTY THREE
THOUSAND THREE HUNDRED AND THIRTY FIVE ONLY)"
"Maintenance of Academic Infrastructure or consumables and
other running expenditures(excluding maintenance of hostels
and allied services,rent of the building, depreciation cost, etc)","1087633696 (RUPEES ONE HUNDRED AND EIGHT
CRORES SEVENTY SIX LAKHS THIRTY THREE
THOUSAND SIX HUNDRED AND NINETY SIX ONLY)","1313575976 (RUPEES ONE HUNDRED AND THIRTY ONE
CRORES THIRTY FIVE LAKHS SEVENTY FIVE THOUSAND
NINE HUNDRED AND SEVENTY SIX ONLY)","535950185 (RUPEES FIFTY THREE CRORES FIFTY NINE
LAKHS FIFTY THOUSAND ONE HUNDRED AND EIGHTY
FIVE ONLY)"
