0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Sponsored Projects,125,107,94
Total no. of Funding Agencies,18,21,12
Total Amount Received (Amount in Rupees),374032038,212734321,123107437
Amount Received in Words,"Thirty Seven Crore Forty Lakh Thirty Two Thousand Thirty
Eight Rupees","Twenty One Crore Twenty Seven Lakh Thirty Four Thousand
Three Hundred Twenty One Rupees","Twelve Crore Thirty One Lakh Seven Thousand Four Hundred
Thirty Seven Rupees"
