0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Operational Expenditure,,,
Salaries (Teaching and Non Teaching staff),"44734992 (Four Crore Forty Seven Lac Thirty Four Thousand
Nine Hundred Ninety Two )","36819967 (Three Crore Sixty Eight Lac Nineteen Thousand
Nine Hundred Sixty Seven)","32884292 (Three Crore Twenty Eight Lac Eighty Four
Thousand Two Hundred Ninety Two )"
"Maintenance of Academic Infrastructure or consumables and
other running expenditures(excluding maintenance of hostels
and allied services,rent of the building, depreciation cost, etc)",56480000 (Five Sixty Four Lac Eighty Thousand),86415000 (Eight Sixty Four Lac Fifteen Thousand),101280000 (One Thousand Twelve Lac Eighty Thousand)
Seminars/Conferences/Workshops,243000 (Two Lac Forty Three Thousand),7700000 (Seventy Seven Lac),2959000 (Twenty Nine Lac Fifty Nine Thousand)
