0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Capital Expenditure on Academic Activities and Resources (excluding expenditure on buildings),,,
"Library ( Books, Journals and e-Resources only)",712106 (Seven Lac Twelve Thousand One Hundred Six),"146567 (One Lac Forty Six Thousand Five Hundred Sixty
Seven)","194834 (One Lac Ninety Four Thousand Eight Hundred Thirty
Four)"
New Equipment and software for Laboratories,320000 (Three Lac Twenty Thousand),9650000 (Ninety Six Lac Fifty Thousand),5550000 (Fifty Five Lac Fifty Thousand)
Engineering Workshops,460000 (Four Lac Sixty Thousand),3166000 (Thirty One Lac Sixty Six Thousand),2800000 (Twenty Eight Lac)
"Other expenditure on creation of Capital Assets (For setting up
classrooms, seminar hall, conference hall , library, Lab, Engg
workshops excluding expenditure on Land and Building)",6900000 (Sixty Nine Lac),6650000 (Sixty Six Lac Fifty Thousand),9520000 (Ninety Five Lac Twenty Thousand)
