0,1,2,3
Total no. of Funding Agencies,26,23,14
Total Amount Received (Amount in Rupees),63663072,16760344,1822000
Amount Received in Words,"SIX CRORE THIRTY SIX LAKH SIXTY THREE THOUSAND
AND SEVENTY TWO ONLY","One Crore Sixty Seven Lakh Sixty Thousand Three Hundred
Forty Four",Eighteen Lakh Twenty Two Thousand
