0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Operational Expenditure,,,
Salaries (Teaching and Non Teaching staff),"534326040 (Fifty Three Crore Forty Three Lakh Twenty Six
Thousand Forty )","611197986 (Sixty One Crore Eleven Lakh Ninety Seven
Thousand Nine Hundred Eighty Six )","598504950 (Fifty Nine Crore Eighty Five Lakh Four Thousand
Nine Hundred Fifty )"
"Maintenance of Academic Infrastructure or consumables and
other running expenditures(excluding maintenance of hostels
and allied services,rent of the building, depreciation cost, etc)","278585426 (Twenty Seven Crore Eighty Five Lakh Eighty Five
Thousand Four Hundred Twenty Six )","325596393 (Thirty Two Crore Fifty Five Lakh Ninety Six
Thousand Three Hundred Ninety Three )","215774797 (Twenty One Crore Fifty Seven Lakh Seventy Four
Thousand Seven Hundred Ninety Seven )"
Seminars/Conferences/Workshops,"2433465 (Twenty Four Lakh Thirty Three Thousand Four
Hundred Sixty Five )","8187255 (Eighty One Lakh Eighty Seven Thousand Two
Hundred Fifty Five )","4455857 (Forty Four Lakh Fifty Five Thousand Eight Hundred
Fifty Seven )"
