0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Operational Expenditure,,,
Salaries (Teaching and Non Teaching staff),"104235579 (Ten Crore Forty Two Lakh Thirty Five Thousand
Five Hundred Seventy Nine)","89284721 (Eight Crore Ninety Two Lakh Eighty Four Thousand
Seven Hundred Twenty One)","74204085 (Seven Crore Forty Two Lakh Four Thousand Eighty
Five)"
"Maintenance of Academic Infrastructure or consumables and
other running expenditures(excluding maintenance of hostels
and allied services,rent of the building, depreciation cost, etc)","91007700 (Nine Crore Ten Lakh Seven Thousand Seven
Hundred)","110132236 (Eleven Crore One Lakh Thirty Two Thousand Two
Hundred Thirty Six)",3900851 (Thirty Nine Lakh Eight Hundred Fifty One)
Seminars/Conferences/Workshops,2950 (Two Thousand Nine Hundred Fifty),6359 (Six Thousand Three Hundred Fifty Nine),"143471 (One Lakh Forty Three Thousand Four Hundred
Seventy One)"
