0,1,2,3
Total Amount Received (Amount in Rupees),153399103,121342270,195322025
Amount Received in Words,"Fifteen Crore Thirty Three Lakhs Ninety Nine Thousand One
Hundred and Three","Twelve Crore Thirteen Lakhs Forty Two Thousand Two
Hundred and Seventy","Nineteen Crore Fifty Three Lakhs Twenty Two Thousand
Twenty Five"
