0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Consultancy Projects,1146,1656,2668
Total no. of Client Organizations,753,840,1084
Total Amount Received (Amount in Rupees),120390748,126122122,206698100
Amount Received in Words,"Rupees Twelve Crore Three Lakhs Ninety Thousand Seven
Hundred Forty Eight Only","Rupees Twelve Crore Sixty One Lakh Twenty Two Thousand
One Hundred And Twenty Two Only","Rupees Twenty Crore Sixty Six Lakh Ninety Eight Thousand
One Hundred Only"
