0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Capital Expenditure on Academic Activities and Resources (excluding expenditure on buildings),,,
"Library ( Books, Journals and e-Resources only)",1320004 (Thirteen Lakh Twenty Thousand Four ),"4062159 (Forty Lakh Sixty Two Thousand One Hundred Fifty
Nine )","1767250 (Seventeen Lakh Sixty Seven Thousand Two
Hundred Fifty )"
New Equipment and software for Laboratories,"6132209 (Sixty One Lakh Thirty Two Thousand Two Hundred
Nine )","40314165 (Four Crore Three Lakh Fourteen Thousand One
Hundred Sixty Five )",25636002 (Two Crore Fifty Six Lakh Thirty Six Thousand Two )
Engineering Workshops,0 (zero),"248980 (Two Lakh Forty Eight Thousand Nine Hundred Eighty
)","2344560 (Twenty Three Lakh Forty Four Thousand Five
Hundred Sixty )"
"Other expenditure on creation of Capital Assets (For setting up
classrooms, seminar hall, conference hall , library, Lab, Engg
workshops excluding expenditure on Land and Building)","12996852 (One Crore Twenty Nine Lakh Ninety Six Thousand
Eight Hundred Fifty Two )",34631000 (Three Crore Forty Six Lakh Thirty One Thousand ),40476000 (Four Crore Four Lakh Seventy Six Thousand )
