0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Consultancy Projects,173,194,128
Total no. of Client Organizations,109,157,115
Total Amount Received (Amount in Rupees),35177584,57006346,42606235
Amount Received in Words,"three crore fifty one lakh seventy seven thousand five hundred
eighty four","Five Crore Seventy Lakh Six Thousand Three Hundred Forty
Six","Four Crore Twenty Six Lakh Six Thousand Two Hundred Thirty
Five"
