0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Sponsored Projects,114,150,169
Total no. of Funding Agencies,61,87,89
Total Amount Received (Amount in Rupees),252661675,291750593,266752489
Amount Received in Words,"twenty five crore twenty six lakhs sixty one thousand six
hundred seventy five only","Twenty Nine Crore Seventeen Lakh Fifty Thousand Five
Hundred Ninety Three","Twenty Six Crore Sixty Seven Lakh Fifty Two Thousand Four
Hundred Eighty Nine"
