0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Capital Expenditure on Academic Activities and Resources (excluding expenditure on buildings),,,
"Library ( Books, Journals and e-Resources only)","46860057 (Four Crore Sixty Eight Lakh Sixty Thousand Fifty
Seven )","63791840 (Six Crore Thirty Seven Lakh Ninety One Thousand
Eight Hundred Forty)","65469379 (Six Crore Fifty Four Lakh Sixty Nine Thousand
Three Hundred Seventy Nine )"
New Equipment and software for Laboratories,"134661333 (Thirteen Crore Forty Six Lakh Sixty One Thousand
Three Hundred Thirty Three )","299678534 (Twenty Nine Crore Ninety Six Lakh Seventy Eight
Thousand Five Hundred Thirty Four)","738822729 (Seventy Three Crore Eighty Eight Lakh Twenty
Two Thousand Seven Hundred Twenty Nine )"
Engineering Workshops,6500000 (Sixty Five Lakh ),1092000 (ten lakh Ninety Two Thousand),"2566476 (Twenty Five Lakh Sixty Six Thousand Four Hundred
Seventy Six )"
"Other expenditure on creation of Capital Assets (For setting up
classrooms, seminar hall, conference hall , library, Lab, Engg
workshops excluding expenditure on Land and Building)","114276314 (Eleven Crore Forty Two Lakh Seventy Six
Thousand Three Hundred Fourteen )","69556995 (Six Crore Ninety Five Lakh Fifty Six Thousand Nine
Hundred Ninety Five)","85475726 (Eight Crore Fifty Four Lakh Seventy Five Thousand
Seven Hundred Twenty Six)"
