0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Consultancy Projects,12,14,14
Total no. of Client Organizations,12,13,14
Total Amount Received (Amount in Rupees),5687378,8219609,2880328
Amount Received in Words,"Fifty Six Lakh Eighty Seven Thousand Three Hundred Seventy
Eight",Eighty Two Lakh Nineteen Thousand Six Hundred Nine,"Twenty Eight Lakh Eighty Thousand Three Hundred Twenty
Eight"
