0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Consultancy Projects,41,32,29
Total no. of Client Organizations,62,22,31
Total Amount Received (Amount in Rupees),9479497,6046101,3232899
Amount Received in Words,"Ninety Four Lakhs Seventy Nine Thousand Four Hundred
Ninety Seven Only","SIXTY LAKH FORTY SIX THOUSAND ONE HUNDRED AND
ONE ONLY","THIRTY TWO LAKH THIRTY TWO THOUSAND EIGHT
HUNDRED AND NINETY NINE ONLY"
