0,1,2,3
Total no. of Sponsored Projects,7,21,19
Total no. of Funding Agencies,6,6,13
Total Amount Received (Amount in Rupees),7565000,17617000,33364000
Amount Received in Words,Rupees Seventy Five Lakh Sixty Five Thousand only,"Rupees One Crore Seventy Six Lakh Seventeen Thousand
Only","Rupees Three Crore Thirty Three Lakh Sixty Four Thousand
only"
