0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Consultancy Projects,71,29,63
Total no. of Client Organizations,60,29,38
Total Amount Received (Amount in Rupees),11621500,32802170,11995000
Amount Received in Words,"Rupees One Crore Sixteen Lakh Twenty One Thousand Five
Hundred Only","Rupees Three Crore Twenty Eight Lakh Two Thousand One
Hundred Seventy Only",Rupees One Crore Nineteen Lakh Ninety Five Thousand Only
