0,1,2,3
Total Amount Received (Amount in Rupees),33492499,21218609,59838185
Amount Received in Words,"RUPEES THREE CRORE THIRTY FOUR LAKHS NINETY
TWO THOUSAND FOUR HUNDRED NINETY NINE ONLY","RUPEES TWO CRORE TWELEVE LAKHS EIGHTEEN
THOUSAND SIX HUNDRED NINE ONLY","RUPEES FIVE CRORE NINETY EIGHT LAKHS THIRTY
EIGHT THOUSAND ONE HUNDRED EIGHTY FIVE ONLY"
