0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Operational Expenditure,,,
Salaries (Teaching and Non Teaching staff),"49499000 (Four Crore Ninety Four Lacs and Ninety Nine
Thousand Only)","52661000 (Five Crore Twenty Six Lacs and Sixty One
Thousand Only)","47749000 (Four Crore Seventy Seven Lacs Forty Nine
Thousand Only)"
"Maintenance of Academic Infrastructure or consumables and
other running expenditures(excluding maintenance of hostels
and allied services,rent of the building, depreciation cost, etc)","24415000 (Two Crore Forty Four Lacs and Fifteen Thousand
Only)","39941000 (Three Crore Ninety Nine Lacs Forty One Thousand
Only)","40871000 (Four Crore Eights Lacs Seventy One Thousand
Only)"
Seminars/Conferences/Workshops,341000 (Three Lacs and Forty One Thousand Only ),1285000 (Twelve Lacs Eighty Five Thousand Only),1088000 (Ten Lacs Eighty Eight Thousand Only)
