0,1,2,3
Total no. of Funding Agencies,2,2,3
Total Amount Received (Amount in Rupees),28996000,19454000,14530000
Amount Received in Words,Two Crore Eighty Nine Lakhs Ninety Six Thousand,One Crore Ninety Four Lakhs Fifty Four Thousand,One Crore Forty Five Lakhs and Thirty Thousand
