0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Consultancy Projects,70,124,159
Total no. of Client Organizations,39,25,38
Total Amount Received (Amount in Rupees),7494390,12230800,18050000
Amount Received in Words,"Seventy Four Lakhs Ninety Four Thousand Three Hundred and
Ninety",One Crore Twenty Two Lakhs Thirty Thousand Eight Hundred,One Crore Eighty Lakhs Fifty Thousand
