0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Operational Expenditure,,,
Salaries (Teaching and Non Teaching staff),"307731914 (THIRTY CRORE SEVENTY SEVEN LAKH
THIRTY ONE THOUSAND NINE HUNDRED AND FOURTEEN
ONLY)","355923275 (Thirty Five Crore Fifty Nine Lakh Twenty Three
Thousand Two Hundred Seventy Five)","329025686 (Thirty Two Crore Ninety Lakh Twenty Five
Thousand Six Hundred Eighty Six)"
"Maintenance of Academic Infrastructure or consumables and
other running expenditures(excluding maintenance of hostels
and allied services,rent of the building, depreciation cost, etc)","170764806 (SEVENTEEN CRORE SEVEN LAKH SIXTY
FOUR THOUSAND EIGHT HUNDRED AND SIX ONLY)","222932755 (Twenty Two Crore Twenty Nine Lakh Thirty Two
Thousand Seven Hundred Fifty Five)","182550450 (Eighteen Crore Twenty Five Lakh Fifty Thousand
Four Hundred Fifty)"
Seminars/Conferences/Workshops,2464000 (Twenty Four Lakhs Sixty Four Thousand),"2213862 (Twenty Two Lakhs Thirteen Thousand Eight
Hundred and Sixty Two)","3907250 (Thirty Nine Lakhs and Seven Thousand Two
Hundred and Fifty )"
