0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Sponsored Projects,219,209,139
Total no. of Funding Agencies,37,31,26
Total Amount Received (Amount in Rupees),289963998,355988485,161046384
Amount Received in Words,"Rupees Twenty Eight Crore Ninety Nine Lakh Sixty Three
Thousand Nine Hundred Ninety Eight Only","Rupees Thirty Five Crore Fifty Nine Lakh Eighty Eight
Thousand Four Hundred Eighty Five Only","Rupees Sixteen Crore Ten Lakh Forty Six Thousand Three
Hundred Eighty Four Only"
