0,1,2,3
Total Amount Received (Amount in Rupees),28875856,28111320,44651739
Amount Received in Words,"Two Crore Eighty Eight Lakh Seventy Five Thousand Eight
hundred Fifty Six Only","Two Crore Eighty One Lakh Eleven Thousand Three Hundred
Twenty","Four Crore Forty Six Lakh Fifty One Thousand Seven Hundred
Thirty Nine Only"
