0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Operational Expenditure,,,
Salaries (Teaching and Non Teaching staff),"564906485 (Fifty Six Crores Forty Nine Lakhs Six Thousand
Four Hundred and Eighty Five Only)","573748349 (Fifty Seven Crores Thirty Seven Lakhs Forty Eight
Thousand Three Hundred and Forty Nine Only)","528303886 (Fifty Two Crores Eighty Three Lakhs Three
Thousand Eight hundred and Eighty Six Only)"
"Maintenance of Academic Infrastructure or consumables and
other running expenditures(excluding maintenance of hostels
and allied services,rent of the building, depreciation cost, etc)","58817292 (Five Crores Eighty Eight Lakhs Seventeen
Thousand Two Hundred and Ninety Two Only)","57087936 (Five Crores Seventy Lakhs Eighty Seven Thousand
Nine Hundred and Thirty Six Only)","38715097 (Three Crores Eighty Seven Lakhs Fifteen
Thousand and Ninety Seven Only)"
Seminars/Conferences/Workshops,351050 (Three Lakhs Fifty One Thousand and Fifty Only),"1961962 (Nineteen Lakhs Sixty One Thousand Nine Hundred
and Sixty Two Only)","4953472 (Forty Nine Lakhs Fifty Three Thousand Four
Hundred and Seventy Two Only)"
