0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Capital Expenditure on Academic Activities and Resources (excluding expenditure on buildings),,,
"Library ( Books, Journals and e-Resources only)","37857586 (Three Crores Seventy Eight Lakhs Fifty Seven
Thousand Five Hundred Eighty Six)","38684216 (Three Crores Eighty Six Lakhs Eighty Four
Thousand Two Hundred Sixteen)","25407520 (Two Crores Fifty Four Lakhs Seven Thousand Five
Hundred Twenty)"
New Equipment and software for Laboratories,"30223280 (Three Crores Two Lakhs Twenty Three Thousand
Two Hundred Eighty)","74971269 (Seven Crores Forty Nine Lakhs Seventy One
Thousand Two Hundred Sixty Nine)","48971614 (Four Crores Eighty Nine Lakhs Seventy One
Thousand Six Hundred Fourteen)"
Engineering Workshops,29146 (Twenty Nine Thousand One Hundred Forty Six),"2274236 (Twenty Two Lakhs Seventy Four Thousand Two
Hundred Thirty Six )","632593 (Six Lakhs Thirty Two Thousand Five Hundred Ninety
Three)"
"Other expenditure on creation of Capital Assets (For setting up
classrooms, seminar hall, conference hall , library, Lab, Engg
workshops excluding expenditure on Land and Building)","27930653 (Two Crores Seventy Nine Lakhs Thirty Thousand
Six Hundred Fifty Three)","95296117 (Nine Crores Fifty Two Lakhs Ninety Six Thousand
One Hundred Seventeen)","81107370 (Eight Crores Eleven Lakhs Seven Thousand Three
Hundred Seventy)"
