0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Consultancy Projects,527,401,456
Total no. of Client Organizations,268,133,294
Total Amount Received (Amount in Rupees),3943793,4430015,3569531
Amount Received in Words,"Thirty Nine Lakhs Forty Three Thousand Seven Hundred and
Ninety Three",Forty Four Lakhs Thirty Thousand and Fifteen,"Thirty Five Lakhs Sixty Nine Thousand Five Hundred and
Thirty One"
