0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Capital Expenditure on Academic Activities and Resources (excluding expenditure on buildings),,,
"Library ( Books, Journals and e-Resources only)","10630614 (One Crore Six Lakhs Thirty Thousand Six Hundred
and Fourteen )","11251983 (One Crore Twelve Lakhs Fifty One Thousand Nine
Hundred and Eighty Three)","4936316 (Forty Nine Lakhs Thirty Six Thousand Three
Hundred and Sixteen)"
New Equipment and software for Laboratories,"19740421 (One Crore Ninety Seven Lakhs Forty Thousand
Four Hundred and Twenty One)","16281722 (One Crore Sixty Two Lakhs Eighty One Thousand
Seven Hundred and Twenty Two )","13101877 (One Crore Thirty One Lakhs One Thousand Eight
Hundred and Seventy Seven )"
Engineering Workshops,"5856936 (Fifty Eight Lakhs Fifty Six Thousand Nine Hundred
and Thirty Six)","7315388 (Seventy Three Lakhs Fifteen Thousand Three
Hundred and Eighty Eight)","10587010 (One Crore Five Lakhs Eighty Seven Thousand and
Ten)"
"Other expenditure on creation of Capital Assets (For setting up
classrooms, seminar hall, conference hall , library, Lab, Engg
workshops excluding expenditure on Land and Building)","20975107 (Two Crore Nine Lakhs Seventy Five Thousand One
Hundred and Seven)","6468844 (Sixty Four Lakhs Sixty Eight Thousand Eight
Hundred and Forty Four )","9697643 (Ninety Six Lakhs Ninety Seven Thousand Six
Hundred and Forty Three)"
