0,1,2,3
Total Amount Received (Amount in Rupees),13996526,12406000,1645999
Amount Received in Words,"One Crore Thirty Nine Lakh Ninety Six Thousand Five Hundred
and Twenty Six",One Crore Twenty Four Lakh and Six Thousand,"Sixteen Lakh Fourty Five Thousand Nine Hundred and Ninety
Nine"
