0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Operational Expenditure,,,
Salaries (Teaching and Non Teaching staff),"140591203 (Fourteen Crore Five Lakh Ninety One Thousand
Two Hundred and Three)","127567500 (Twelve Crore Seventy Five Lakh Sixty Seven
Thousand Five Hundred)","103663091 (Ten Crore Thirty Six Lakh Sixty Three Thousand
Ninety One)"
"Maintenance of Academic Infrastructure or consumables and
other running expenditures(excluding maintenance of hostels
and allied services,rent of the building, depreciation cost, etc)","131044146 (Thirteen Crore Ten Lakh Fourty Four Thousand
One Hundred and Fourty Six)","25053523 (Two Crore Fifty Lakh Fifty Three Thousand Five
Hundred and Twenty Three)","26732110 (Two Crore Sixty Seven Lakh Thirty Two Thousand
One Hundred and Ten)"
Seminars/Conferences/Workshops,"7185032 (Seventy One Lakh Eighty Five Thousand and Thirty
Two)","7697432 (Seventy Six Lakh Ninety Seven Thousand Four
Hundred an Thirty Two)","6213590 (Sixty Two Lakh Thirteen Thousand Five Hundred
and Ninety)"
