0,1,2,3
Total Amount Received (Amount in Rupees),3581645,180793,0
Amount Received in Words,Thirty Five Lakh Eighty One Thousand Six Hindered Forty Five,One Lakh Eighty Thousand Seven Hundred Ninty Three,Zero
