0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Capital Expenditure on Academic Activities and Resources (excluding expenditure on buildings),,,
"Library ( Books, Journals and e-Resources only)","3392122 (Thirty Three Lakh Ninety Two Thousand One
Hundred Twenty Two )","4642155 (Fourty Six Lakh Fourty Two Thousand One Hundred
Fifty Five )","4050971 (Fourty Lakh Fifty Thousand Nine Hundred Seventy
One )"
New Equipment and software for Laboratories,"16712182 (One Crore Sixty Seven Lakh Twelve Thousand One
Hundred Eighty Two)","46767173 (Four Crore Sixty Seven Lakh Sixty Seven
Thousand One Hundred Seventy Three )","9799768 (Ninty Seven Lakh Ninty Nine Thousand Seven
Hundred Sixty Eight )"
Engineering Workshops,15340 (Fifteen Thousand Three Hundred Fourty ),21629 (Twenty One Thousand Six Hundred Twenty Nine ),"327170 (Three Lakh Twenty Seven Thousand One Hundred
Seventy )"
"Other expenditure on creation of Capital Assets (For setting up
classrooms, seminar hall, conference hall , library, Lab, Engg
workshops excluding expenditure on Land and Building)","1162643 (Eleven Lakh Sixty Two Thousand Six Hundred
Fourty Three )","8149906 (Eighty One Lakh Fourty Nine Thousand Nine
Hundred Six)","14653628 (One Crore Fourty Six Lakh Fifty Three Thousand
Six Hundred Twenty Eight)"
