0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Consultancy Projects,51,84,52
Total no. of Client Organizations,47,62,41
Total Amount Received (Amount in Rupees),7610290,7636100,5654640
Amount Received in Words,"SEVENTY SIX LAKHS TEN THOUSAND TWO HUNDRED
NINETY ONLY","SEVENTY SIX LAKHS THIRTY SIX THOUSAND ONE
HUNDRED ONLY","FIFTY SIX LAKHS FIFTY FOUR THOUSAND SIX HUNDRED
FORTY ONLY"
