0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Consultancy Projects,125,128,69
Total no. of Client Organizations,108,128,62
Total Amount Received (Amount in Rupees),10706350,11881500,9523000
Amount Received in Words,"Rupees One Crore seven Lakhs Six Thousand three hundred
and fifty only","Rupees one crore eighteen lakhs eighty one thousand five
hundred only",Rupees ninety five lakhs twenty three thousand only
