0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Sponsored Projects,209,233,4
Total no. of Funding Agencies,111,233,4
Total Amount Received (Amount in Rupees),59358000,23856800,10762000
Amount Received in Words,Rupees Five Crore ninety three lakhs fifty eight thousand only,"Rupees two crore thirty eight lakhs fifty six thousand eight
hundred only",Rupees one crore seven lakhs sixty two thousand only
