0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Capital Expenditure on Academic Activities and Resources (excluding expenditure on buildings),,,
"Library ( Books, Journals and e-Resources only)","4267615 (Forty Two Lakhs Sixty Seven Thousand Six Hundred
and Fifteen)","4989147 (Forty Nine Lakhs Eighty Nine Thousand One
Hundred and Forty Seven)","5258616 (Fifty Two Lakhs Fifty Eight Thousand Six Hundred
and Sixteen)"
New Equipment and software for Laboratories,"59916397 (Five Crore Ninety Nine Lakhs Sixteen Thousand
Three Hundred and Ninety Seven)","68816492 (Six Crore Eighty Eight Lakhs Sixteen Thousand
Four Hundred and Ninety Two)","62705789 (Six Crore Twenty Seven Lakhs Five Thousand
Seven Hundred and Eighty Nine)"
Engineering Workshops,"718368 (Seven Lakh Eighteen Thousand Three Hundred and
Sixty Eight)","819232 (Eight Lakhs Nineteen Thousand Two Hundred and
Thirty Two)",0 (Zero)
"Other expenditure on creation of Capital Assets (For setting up
classrooms, seminar hall, conference hall , library, Lab, Engg
workshops excluding expenditure on Land and Building)",0 (ZERO),0 (ZERO),0 (ZERO)
