0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Capital Expenditure on Academic Activities and Resources (excluding expenditure on buildings),,,
"Library ( Books, Journals and e-Resources only)","1924823 (NINETEEN LAKH TWENTY FOUR THOUSAND
EIGHT HUNDRED TWENTY THREE )","2443037 (TWENTY FOUR LACS FORTY THREE THOUSAND
THIRTY SEVEN)","6810409 (SIXTY EIGHT LACS TEN THOUSAND FOUR
HUNDRED NINE)"
New Equipment and software for Laboratories,"13867290 (ONE CRORE THIRTY EIGHT LAKH SIXTY SEVEN
THOUSAND TWO HUNDRED NINETY)","20894430 (TWO CRORE EIGHT LACS NINETY FOUR
THOUSANDS FOUR HUNDRED THIRTY)","19126449 (ONE CRORE NINETY ONE LACS TWENTY SIX
THOUSAND FOUR HUNDRED FORTY NINE)"
Engineering Workshops,"1371490 (THIRTEEN LAKH SEVENTY ONE THOUSAND
FOUR HUNDRED NINTY)","1178140 (ELEVEN LACS SEVENTY EIGHT THOUSAND ONE
HUNDRED FORTY)","2676200 (TWENTY SIX LACS SEVENTY SIX THOUSAND
TWO HUNDRED)"
"Other expenditure on creation of Capital Assets (For setting up
classrooms, seminar hall, conference hall , library, Lab, Engg
workshops excluding expenditure on Land and Building)","9134940 (NINTY ONE LAKH THIRTY FOUR THOUSAND
NINE HUNDRED FORTY)","42677495 (FOUR CRORE TWENTY SIX LACS SEVENTY
SEVEN THOUSAND FOUR HUNDRED NINETY FIVE)","13987149 (ONE CRORE THIRTY NINE LACS EIGHTY
SEVEN THOUSAND ONE HUNDRED FORTY NINE)"
