0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Consultancy Projects,474,546,442
Total no. of Client Organizations,416,515,411
Total Amount Received (Amount in Rupees),91608047,94040000,104618000
Amount Received in Words,Nine Crore Sixteen Lakhs Eight Thousand and Forty Seven,Nine Crore Forty Lakhs and Forty Thousand,Ten Crore Forty Six Lakhs Eighteen Thousand
