0,1,2,3
Total Amount Received (Amount in Rupees),78058000,39757000,79340000
Amount Received in Words,Seven Crore Eighty Lakhs Fifty Eight Thousand,Three Crores Ninety Seven Lakhs Fifty Seven Thousand,Seven Crore Ninety Three Lakhs and Forty Thousand
