0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Operational Expenditure,,,
Salaries (Teaching and Non Teaching staff),"252517718 (Twenty Five Crores Twenty Five Lacs seventeen
Seven Hundred Eighteen)","143081455 (FOURTEEN CRORE THIRTY LACS EIGHTY
ONE THOUSAND FOUR HUNDRED FIFTY FIVE)","139491144 (THIRTEEN CRORE NINTY FOUR LAC NINTY
ONE THOUSAND ONE HUNDRED FOUTY FOUR)"
"Maintenance of Academic Infrastructure or consumables and
other running expenditures(excluding maintenance of hostels
and allied services,rent of the building, depreciation cost, etc)","100693903 (Ten Crores Six Lacs Eighteen Thousand Nine
Hundred Three)","105453424 (TEN CRORE FIFTY FOUR LAC FIFTY THREE
THOUSAND FOUR HUNDRED TWENTY FOUR)","102161308 (TEN CRORES TWENTY ONE LAC SIXTY ONE
THOUSAND THREE HUNDRED EIGHT)"
Seminars/Conferences/Workshops,"4162291 (Fouty One Lacs Sixty Two Thousand Two Hundred
Ninety One)","1380172 (THIRTEEN LAC EIGHTY THOUSAND ONE
HUNDRED SEVENTY TWO)","4886169 (FOURTY EIGHT LACS EIGHTY SIX THOUSAND
SIXTY NINE)"
