0,1,2,3
Total no. of Sponsored Projects,16,27,26
Total no. of Funding Agencies,6,12,8
Total Amount Received (Amount in Rupees),7862870,5724182,6707500
Amount Received in Words,"Seventy eight lakhs sixty two thousand eight hundred seventy
only","Fifty seven lakhs twenty four thousand one hundred eighty two
only",Sixty seven lakhs seven thousand five hundred only
