0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Operational Expenditure,,,
Salaries (Teaching and Non Teaching staff),"161434523 (Sixteen Crores Fourteen Lakhs Thirty Four
Thousand Five Hundred twenty Three)","143915672 (Fourteen crores Thirty nine lakhs fifteen thousand
six hundred and seventy two)","133691531 (Thirteen crores thirty six lakhs ninety one
thousand five hundred and thirty one)"
"Maintenance of Academic Infrastructure or consumables and
other running expenditures(excluding maintenance of hostels
and allied services,rent of the building, depreciation cost, etc)","14097608 (One Crores Forty Lakhs Ninety Seven Thousand
Six Hundred Eight)","28929165 (Two crores eighty nine lakhs twenty nine thousand
one hundred and sixty five)","48928253 (Four crores eighty nine lakhs twenty eight thousand
two hundred and fifty three)"
Seminars/Conferences/Workshops,"382295 (Three Lakhs Eighty Two Thousand Two Hundred
Ninety Five)","124760 (One lakhs twenty four thousand seven hundred and
sixty)","311441 (Three lakhs eleven thousand four hundred and forty
one)"
