0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Operational Expenditure,,,
Salaries (Teaching and Non Teaching staff),"238739294 (Twenty three crores eighty seven lakhs thirty nine
thousand two hundred ninety four)","208035272 (Twenty crores eighty lakhs thirty five thousand two
hundred seventy two)","180408892 (Eighteen crores four lakh eight thousand ninety
two)"
"Maintenance of Academic Infrastructure or consumables and
other running expenditures(excluding maintenance of hostels
and allied services,rent of the building, depreciation cost, etc)","85230081 (Eight crores fifty two lakhs thirty thousand eighty
one)","111580708 (Eleven crores fifteen lakhs eighty thousand seven
hundred eight)","102264576 (Ten crores twenty two lakhs sixty four thousand
five hundred seventy six)"
Seminars/Conferences/Workshops,675440 (Six lakhs seventy five thousand four hundred forty),6096616 (Sixty lakhs ninety six thousand six hundred sixteen),4904608 (Forty nine lakhs four thousand six hundred eight)
