0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Sponsored Projects,94,99,74
Total no. of Funding Agencies,70,79,62
Total Amount Received (Amount in Rupees),459198598,4834899,6925563
Amount Received in Words,"FORTY FIVE CRORE NINETY ONE LAKH NINETY EIGHT
THOUSAND FIVE HUNDRED AND NINETY EIGHT ONLY","Forty Eight Lakh Thirty Four Thousand Eight Hundred Ninety
Nine","Sixty Nine Lakh Twenty Five Thousand Five Hundred Sixty
Three"
