0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Operational Expenditure,,,
Salaries (Teaching and Non Teaching staff),"101603140 (Ten crore sixteen lakhs three thousand one
hundred and forty)","92187013 (Nine crore twenty one lakhs eight seven thousand
and thirteen)","68428803 (Six crore eighty four lakhs twenty eight thousand
eight hundred and three)"
"Maintenance of Academic Infrastructure or consumables and
other running expenditures(excluding maintenance of hostels
and allied services,rent of the building, depreciation cost, etc)","1576466 (Fifteen lakhs seventy six thousand four hundred and
sixty six)","32656879 (Three crore twenty six lakhs fifty six thousand eight
hundred and seventy nine)","29850920 (Two crore ninety eight lakhs fifty thousand nine
hundred and twenty)"
Seminars/Conferences/Workshops,0 (Zero),"1359853 (Thirteen lakhs fifty nine thousand eight hundred and
fifty three)",0 (Zero)
