0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Capital Expenditure on Academic Activities and Resources (excluding expenditure on buildings),,,
"Library ( Books, Journals and e-Resources only)","1144508 (Eleven lakhs forty four thousand five hundred and
eight)","9219907 (Ninety two lakhs nineteen thousand nine hundred
and seven)","4797852 (Forty seven lakhs ninety seven thousand eight
hundred and fifty two)"
New Equipment and software for Laboratories,"24104645 (Two crore forty one lakhs four thousand six
hundred and forty five)","24036194 (Two crore forty lakhs thirty six thousand one
hundred and ninety four)","20640399 (Two crore six lakhs forty thousand three hundred
and ninety nine)"
Engineering Workshops,0 (Zero),0 (Zero),0 (Zero)
"Other expenditure on creation of Capital Assets (For setting up
classrooms, seminar hall, conference hall , library, Lab, Engg
workshops excluding expenditure on Land and Building)","27243472 (TWO CRORE SEVENTY TWO LAKH FORTY
THREE THOUSAND FOUR HUNDRED AND SEVENTY TWO
ONLY)","33256102 (THREE CRORE THIRTY TWO LAKH FIFTY SIX
THOUSAND ONE HUNDRED AND TWO ONLY)","25438251 (TWO CRORE FIFTY FOUR LAKH THIRTY EIGHT
THOUSAND TWO HUNDRED AND FIFTY ONE ONLY)"
