0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Consultancy Projects,24,137,173
Total no. of Client Organizations,24,58,73
Total Amount Received (Amount in Rupees),22588105,47564129,38659743
Amount Received in Words,"Two Crore twenty five lakhs eighty eight thousand one hundred
and five only","Four Crores seventy five lakhs sixty four thousand one hundred
and twenty nine only","Three crores eighty six lakhs fifty nine thousand seven hundred
and forty three only"
