0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Consultancy Projects,347,11,16
Total no. of Client Organizations,286,11,16
Total Amount Received (Amount in Rupees),9650540,11483798,12493000
Amount Received in Words,Ninety Six Lakhs Fifty thousand Five hundred and Fourty,"One crore Fourteen lakhs Eighty three thousand Seven
hundred and Ninety eight",One crore Twenty four lakhs and Ninety three thousand
