0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Operational Expenditure,,,
Salaries (Teaching and Non Teaching staff),"5511469625 (Five Hundred and Fifty One Crore Fourteen Lakh
Sixty Nine Thousand Six Hundred and Twenty Five Only)","5602172731 (Five Hundred and Sixty Crore Twenty One Lakh
Seventy Two Thousand Seven Hundred and Thirty One)","4757984997 (Four Hundred and Seventy Five Crore Seventy
Nine Lakh Eighty Four Thousand Nine Hundred and Ninety
Seven Only)"
"Maintenance of Academic Infrastructure or consumables and
other running expenditures(excluding maintenance of hostels
and allied services,rent of the building, depreciation cost, etc)","4592454620 (Four Hundred and FIFTY NINE CRORE
TWENTY FOUR LAKH FIFTY FOUR THOUSAND SIX
HUNDRED AND TWENTY ONLY)","3991835986 (Three Hundred and Ninety Nine Crore Eighteen
Lakh Thirty Five Thousand Nine Hundred and Eighty Six Only)","3281409271 (Three Hundred and Twenty Eight Crore Fourteen
Lakh Nine Thousand Two Hundred and Seventy One Only)"
Seminars/Conferences/Workshops,"110595144 (Eleven Crore Five Lakh Ninety Five Thousand
One Hundred and Forty Four Only)","171971644 (Seventeen Crore Nineteen Lakh Seventy One
Thousand Six Hundred and Sixty Four Only)","274675976 (Twenty Seven Crore Forty Six Lakh Seventy Five
Thousand Nine Hundred and Seventy Six Only)"
