0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Capital Expenditure on Academic Activities and Resources (excluding expenditure on buildings),,,
"Library ( Books, Journals and e-Resources only)",6100544 (Sixty one lakhs five hundred forty four only),"14345333 (One crore forty three lakhs forty five thousand three
hundred thirty three)","6332717 (Sixty three lakhs thirty two thousand seven hundred
seventeen)"
New Equipment and software for Laboratories,9071076 (Ninety lakhs seventy one thousand seventy six only),"41148930 (four crore eleven lakhs forty eight thousand nine
hundred thirty)","17758005 (One crore seventy seven lakhs fifty eight thousand
five only)"
Engineering Workshops,"192137 (One lakh ninety two thousand one hundred thirty
seven only)",308740 (Three lakhs eight thousand seven hundred forty only),"3474247 (Thirty four lakhs seventy four thousand two hundred
forty seven only)"
"Other expenditure on creation of Capital Assets (For setting up
classrooms, seminar hall, conference hall , library, Lab, Engg
workshops excluding expenditure on Land and Building)","156415356 (Fifteen crore sixty four lakhs fifteen thousand three
hundred fifty six only)","108391822 (Ten crore eighty three lakhs ninety one thousand
eight hundred twenty two)","303218819 (Thirty crore thirty two lakhs eighteen thousand
eight hundred nineteen only)"
