0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Consultancy Projects,15,8,3
Total no. of Client Organizations,13,8,3
Total Amount Received (Amount in Rupees),2157120,969973,3155000
Amount Received in Words,"Twenty one lakhs fifty seven thousand one hundred and twenty
only",Nine lakhs sixty nine thousand nine hundred seventy three only,Thirty one lakhs fifty five thousand only
