0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Sponsored Projects,43,38,24
Total no. of Funding Agencies,15,14,14
Total Amount Received (Amount in Rupees),19248421,78495035,41897910
Amount Received in Words,"ONE CRORE NINETY TWO LAKH FORTY EIGHT
THOUSAND FOUR HUNDRED AND TWENTY ONE ONLY","Seven Crore Eight Four Lakhs Ninety Five Thousands and
Thirty Five","Four Crore Eighteen Lakhs Ninety Seven Thousand Nine
hundred Ten"
