0,1,2,3
Total no. of Sponsored Projects,8,6,8
Total no. of Funding Agencies,5,5,6
Total Amount Received (Amount in Rupees),4034633,5092427,3656825
Amount Received in Words,"Forty Lakhs Thirty Four Thousand Six Hundred Thirty Three
Rupees only","Fifty Lakhs Ninety Two Thousand Four Hundred Twenty Seven
Rupees only","Thirty Six Lakhs Fifty Six Thousand Eight Hundred Twenty Five
Rupees only"
