0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Capital Expenditure on Academic Activities and Resources (excluding expenditure on buildings),,,
"Library ( Books, Journals and e-Resources only)","2316202 (Twenty Three Lakhs Sixteen Thousand Two
Hundred Two Rupees only)","2216951 (Twenty Two Lakhs Sixteen Thousand Nine Hundred
Fifty One Rupees only )","7761920 (Seventy Seven Lakhs Sixty One Thousand Nine
Hundred Twenty Rupees only )"
New Equipment and software for Laboratories,"13897215 (One Crore Thirty Eight Lakhs Ninety Seven
Thousand Two Hundred Fifteen Rupees only)","88590405 (Eight Crore Eighty Five Lakhs Ninety Thousand
Four Hundred Five Rupees only )",0 (Zero)
Engineering Workshops,"6948606 (Sixteen Nine Lakhs Forty Eight Thousand Six
Hundred Six Rupees only)",0 (Zero),0 (Zero)
"Other expenditure on creation of Capital Assets (For setting up
classrooms, seminar hall, conference hall , library, Lab, Engg
workshops excluding expenditure on Land and Building)","42269623 (Four Crore Twenty Two Lakhs Sixty Nine Thousand
Six Hundred Twenty Three Rupees only )","199966275 (Nineteen Crore Ninety Nine Lakhs Sixty Six
Thousand Two Hundred Seventy Five Rupees only )","31933688 (Three Crore Nineteen Lakhs Thirty Three Thousand
Six Hundred Eighty Eight Rupees only )"
