0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Sponsored Projects,135,180,180
Total no. of Funding Agencies,36,42,38
Total Amount Received (Amount in Rupees),257186388,382124077,244750351
Amount Received in Words,"Twenty Five Crore Seventy One Lakh Eighty Six Thousand
Three Hundred Eighty Eight Only","Thirty Eight Crore Twenty One Lakh Twenty Four Thousand
Seventy Seven Only","Twenty Four Crore Forty Seven Lakh Fifty Thousand Three
Hundred Fifty One Only"
