0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Consultancy Projects,58,79,200
Total no. of Client Organizations,37,45,66
Total Amount Received (Amount in Rupees),43408094,53216216,228258889
Amount Received in Words,Four Crore Thirty Four Lakh Eight Thousand Ninety Four Only,"Five Crore Thirty Two Lakh Sixteen Thousand Two Hundred
Sixteen Only","Twenty Two Crore Eighty Two Lakh Fifty Eight Thousand Eight
Hundred Eighty Nine Only"
