0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Consultancy Projects,12,8,7
Total no. of Client Organizations,11,7,7
Total Amount Received (Amount in Rupees),3240702,1775628,1257566
Amount Received in Words,"Thirty Two Lakh Forty Thousand Seven Hundred and Two
Rupees","Seventeen Lakh Seventy Five Thousand Six Hundred and
Twenty Eight Rupees","Twelve Lakh Fifty Seven Thousand Five Hundred and Sixty Six
Rupees"
