0,1,2,3
Total Amount Received (Amount in Rupees),2354805,4872715,1272525
Amount Received in Words,Twenty three lac fifty four thousand eight hundred five,Forty eight lac seventy two thousand seven hundred fifteen,Twelve lac seventy two thousand five hundred twenty five
