0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Capital Expenditure on Academic Activities and Resources (excluding expenditure on buildings),,,
"Library ( Books, Journals and e-Resources only)","4132607 (Forty One Lakh Thirty Two Thousand Six Hundred
and Seven Only)","6423279 (Sixty Four Lakh Twenty Three Thousand Two
Hundred and Seventy Nine)","3215787 (Thirty Two Lakh Fifteen Thousand Seven Hundred
and Eighty Seven)"
New Equipment and software for Laboratories,"56806348 (Five Crore Sixty Eight Lakh Six Thousand Three
Hundred and Forty Eight)","63552788 (Six Crore Thirty Five Lakh Fifty Two Thousand
Seven Hundred and Eighty Eight)","46153834 (Four Crore Sixty One Lakh Fifty Three Thousand
Eight Hundred and Thirty Four)"
Engineering Workshops,"10611119 (One Crore Six Lakh Eleven Thousand One
Hundred and Nineteen)","11213198 (One Crore Twelve Lakh Thirteen Thousand One
Hundred and Ninety Eight)","8144794 (Eighty One Lakh Forty Four Thousand Seven
Hundred and Ninety Four)"
"Other expenditure on creation of Capital Assets (For setting up
classrooms, seminar hall, conference hall , library, Lab, Engg
workshops excluding expenditure on Land and Building)","3446449 (Thirty Four Lakh Forty Six Thousand Four Hundred
and Forty NIne)","5272226 (Fifty Two Lakh Seventy Two Thousand Two Hundred
and Twenty Six)","2103903 (Twenty One Lakh Three Thousand Nine Hundred
and Three)"
